series1,series2,sbd,cogroup1,cogroup2,same_cogroup,pair_type,relationship,overlap
m6.Enterobacteriaceae,m3.Ruminococcaceae,0.706051312176206,3,1,FALSE,species-species,between co-clusters,0
m6.Lactobacillaceae,m3.Ruminococcaceae,0.37934181459691574,1,1,TRUE,species-species,within co-cluster,0
m6.Paenibacillaceae,m3.Ruminococcaceae,0.17884183434534462,1,1,TRUE,species-species,within co-cluster,0
m7.C1,m3.Ruminococcaceae,0.29477118335256136,1,1,TRUE,clone-species,within co-cluster,0
m7.C2,m3.Ruminococcaceae,0.14717155741449262,1,1,TRUE,clone-species,within co-cluster,0
m7.C3,m3.Ruminococcaceae,0.5770592810209338,3,1,FALSE,clone-species,between co-clusters,0
m7.C4,m3.Ruminococcaceae,0.5492126040832075,3,1,FALSE,clone-species,between co-clusters,0
m7.C5,m3.Ruminococcaceae,0.582178896285521,3,1,FALSE,clone-species,between co-clusters,0
m7.C6,m3.Ruminococcaceae,0.5190751136664422,5,1,FALSE,clone-species,between co-clusters,0
m7.C7,m3.Ruminococcaceae,0.5705377036689769,5,1,FALSE,clone-species,between co-clusters,0
m7.Enterobacteriaceae,m3.Ruminococcaceae,0.7260730551108605,3,1,FALSE,species-species,between co-clusters,0
m7.Lactobacillaceae,m3.Ruminococcaceae,0.37160394133505226,1,1,TRUE,species-species,within co-cluster,0
m7.Paenibacillaceae,m3.Ruminococcaceae,0.17864133676819094,1,1,TRUE,species-species,within co-cluster,0
m8.C1,m3.Ruminococcaceae,0.17717111881648473,1,1,TRUE,clone-species,within co-cluster,0
m8.C2,m3.Ruminococcaceae,0.3177847965025097,1,1,TRUE,clone-species,within co-cluster,0
m8.C3,m3.Ruminococcaceae,0.5969638080378358,3,1,FALSE,clone-species,between co-clusters,0
m8.C4,m3.Ruminococcaceae,0.549084260506038,5,1,FALSE,clone-species,between co-clusters,0
m8.C5,m3.Ruminococcaceae,0.5574402482743348,5,1,FALSE,clone-species,between co-clusters,0
m8.C6,m3.Ruminococcaceae,0.5277547019908936,5,1,FALSE,clone-species,between co-clusters,0
m8.C7,m3.Ruminococcaceae,0.5830324299576222,5,1,FALSE,clone-species,between co-clusters,0
m8.Enterobacteriaceae,m3.Ruminococcaceae,0.715165268992308,3,1,FALSE,species-species,between co-clusters,0
m8.Lactobacillaceae,m3.Ruminococcaceae,0.33017740579309496,1,1,TRUE,species-species,within co-cluster,0
m8.Paenibacillaceae,m3.Ruminococcaceae,0.2078718346073456,1,1,TRUE,species-species,within co-cluster,0
m4.C2,m4.C1,0.258693672796351,1,1,TRUE,clone-clone,within co-cluster,0
m4.C3,m4.C1,0.13077147855008697,1,1,TRUE,clone-clone,within co-cluster,0
m4.C4,m4.C1,0.41113998784688754,2,1,FALSE,clone-clone,between co-clusters,0
m4.C5,m4.C1,0.4914078607633362,2,1,FALSE,clone-clone,between co-clusters,0
m4.C6,m4.C1,0.3616079319779463,2,1,FALSE,clone-clone,between co-clusters,0
m4.C7,m4.C1,0.6825644837165613,3,1,FALSE,clone-clone,between co-clusters,0
m4.C8,m4.C1,0.3041140926057264,2,1,FALSE,clone-clone,between co-clusters,0
m4.C9,m4.C1,0.7532440105275873,4,1,FALSE,clone-clone,between co-clusters,0
m4.C10,m4.C1,0.6446220794889427,7,1,FALSE,clone-clone,between co-clusters,0
m4.C11,m4.C1,0.7211849556346577,3,1,FALSE,clone-clone,between co-clusters,0
m4.C12,m4.C1,0.716106428529948,4,1,FALSE,clone-clone,between co-clusters,0
m4.C13,m4.C1,0.6840460948858855,3,1,FALSE,clone-clone,between co-clusters,0
m4.C14,m4.C1,0.668256911991516,3,1,FALSE,clone-clone,between co-clusters,0
m4.Enterobacteriaceae,m4.C1,0.42766617652861494,5,1,FALSE,clone-species,between co-clusters,0
m4.Paenibacillaceae,m4.C1,0.21062838660240868,1,1,TRUE,clone-species,within co-cluster,0
m5.C1,m4.C1,0.04457918613846468,1,1,TRUE,clone-clone,within co-cluster,0
m5.C2,m4.C1,0.17447238328625247,2,1,FALSE,clone-clone,between co-clusters,0
m5.C3,m4.C1,0.19877620423831566,1,1,TRUE,clone-clone,within co-cluster,0
m5.C4,m4.C1,0.37534120848778285,2,1,FALSE,clone-clone,between co-clusters,0
m5.C5,m4.C1,0.6133068160560378,2,1,FALSE,clone-clone,between co-clusters,0
m5.C6,m4.C1,0.5866012555766413,5,1,FALSE,clone-clone,between co-clusters,0
m5.C7,m4.C1,0.4685078914706896,5,1,FALSE,clone-clone,between co-clusters,0
m5.C8,m4.C1,0.5064448258115724,5,1,FALSE,clone-clone,between co-clusters,0
m5.C9,m4.C1,0.5267609469627141,5,1,FALSE,clone-clone,between co-clusters,0
m5.Enterobacteriaceae,m4.C1,0.6424435109148312,3,1,FALSE,clone-species,between co-clusters,0
m5.Lactobacillaceae,m4.C1,0.41596018769996723,2,1,FALSE,clone-species,between co-clusters,0
m5.Paenibacillaceae,m4.C1,0.22627061759207678,1,1,TRUE,clone-species,within co-cluster,0
m6.C1,m4.C1,0.10371709065189871,1,1,TRUE,clone-clone,within co-cluster,0.04
m6.C2,m4.C1,0.1333708114336486,1,1,TRUE,clone-clone,within co-cluster,0
m6.C3,m4.C1,0.4543180827820297,5,1,FALSE,clone-clone,between co-clusters,0
m6.C4,m4.C1,0.4457418282042903,5,1,FALSE,clone-clone,between co-clusters,0
m6.C5,m4.C1,0.4283438842226043,2,1,FALSE,clone-clone,between co-clusters,0
m6.C6,m4.C1,0.4899164137348252,5,1,FALSE,clone-clone,between co-clusters,0
m6.Enterobacteriaceae,m4.C1,0.7038846711296435,3,1,FALSE,clone-species,between co-clusters,0
m6.Lactobacillaceae,m4.C1,0.181326068417066,1,1,TRUE,clone-species,within co-cluster,0
m6.Paenibacillaceae,m4.C1,0.15227207508714857,1,1,TRUE,clone-species,within co-cluster,0
m7.C1,m4.C1,0.08859614804778848,1,1,TRUE,clone-clone,within co-cluster,0.04
m7.C2,m4.C1,0.08126742175953094,1,1,TRUE,clone-clone,within co-cluster,0
m7.C3,m4.C1,0.5757628021750973,3,1,FALSE,clone-clone,between co-clusters,0
m7.C4,m4.C1,0.5157077511814425,3,1,FALSE,clone-clone,between co-clusters,0
m7.C5,m4.C1,0.6565738526791816,3,1,FALSE,clone-clone,between co-clusters,0
m7.C6,m4.C1,0.4255557047553604,5,1,FALSE,clone-clone,between co-clusters,0
m7.C7,m4.C1,0.5093458895554868,5,1,FALSE,clone-clone,between co-clusters,0.04
m7.Enterobacteriaceae,m4.C1,0.6837714242626937,3,1,FALSE,clone-species,between co-clusters,0
m7.Lactobacillaceae,m4.C1,0.20619990582656367,1,1,TRUE,clone-species,within co-cluster,0
m7.Paenibacillaceae,m4.C1,0.20170247546559728,1,1,TRUE,clone-species,within co-cluster,0
m8.C1,m4.C1,0.13273685792970102,1,1,TRUE,clone-clone,within co-cluster,0
m8.C2,m4.C1,0.12349067788199297,1,1,TRUE,clone-clone,within co-cluster,0
m8.C3,m4.C1,0.615986814169261,3,1,FALSE,clone-clone,between co-clusters,0
m8.C4,m4.C1,0.46423560942630304,5,1,FALSE,clone-clone,between co-clusters,0
m8.C5,m4.C1,0.4866419216679665,5,1,FALSE,clone-clone,between co-clusters,0
m8.C6,m4.C1,0.4530960421364145,5,1,FALSE,clone-clone,between co-clusters,0
m8.C7,m4.C1,0.5028260018283335,5,1,FALSE,clone-clone,between co-clusters,0
m8.Enterobacteriaceae,m4.C1,0.7174791084926426,3,1,FALSE,clone-species,between co-clusters,0
m8.Lactobacillaceae,m4.C1,0.1262582291054204,1,1,TRUE,clone-species,within co-cluster,0
m8.Paenibacillaceae,m4.C1,0.0497578650813445,1,1,TRUE,clone-species,within co-cluster,0
m4.C3,m4.C2,0.15372586932360022,1,1,TRUE,clone-clone,within co-cluster,0
m4.C4,m4.C2,0.6243746707277951,2,1,FALSE,clone-clone,between co-clusters,0
m4.C5,m4.C2,0.7653664675552951,2,1,FALSE,clone-clone,between co-clusters,0
m4.C6,m4.C2,0.6799081187238641,2,1,FALSE,clone-clone,between co-clusters,0
m4.C7,m4.C2,0.5929335478387512,3,1,FALSE,clone-clone,between co-clusters,0
m4.C8,m4.C2,0.6094481465215327,2,1,FALSE,clone-clone,between co-clusters,0
m4.C9,m4.C2,0.6981774088753137,4,1,FALSE,clone-clone,between co-clusters,0
m4.C10,m4.C2,0.5762729516611964,7,1,FALSE,clone-clone,between co-clusters,0
m4.C11,m4.C2,0.5536695877717175,3,1,FALSE,clone-clone,between co-clusters,0
m4.C12,m4.C2,0.665732690927417,4,1,FALSE,clone-clone,between co-clusters,0
m4.C13,m4.C2,0.6402272403785207,3,1,FALSE,clone-clone,between co-clusters,0
m4.C14,m4.C2,0.5834772651461845,3,1,FALSE,clone-clone,between co-clusters,0
m4.Enterobacteriaceae,m4.C2,0.5250798121373976,5,1,FALSE,clone-species,between co-clusters,0
m4.Paenibacillaceae,m4.C2,0.09491135308746501,1,1,TRUE,clone-species,within co-cluster,0
m5.C1,m4.C2,0.1922042441016394,1,1,TRUE,clone-clone,within co-cluster,0
m5.C2,m4.C2,0.47733079268124545,2,1,FALSE,clone-clone,between co-clusters,0
m5.C3,m4.C2,0.3378814105587581,1,1,TRUE,clone-clone,within co-cluster,0
m5.C4,m4.C2,0.47203142627706995,2,1,FALSE,clone-clone,between co-clusters,0
m5.C5,m4.C2,0.5996397526562129,2,1,FALSE,clone-clone,between co-clusters,0
m5.C6,m4.C2,0.5710791533671992,5,1,FALSE,clone-clone,between co-clusters,0
m5.C7,m4.C2,0.5869418319905328,5,1,FALSE,clone-clone,between co-clusters,0
m5.C8,m4.C2,0.6466600194208098,5,1,FALSE,clone-clone,between co-clusters,0
m5.C9,m4.C2,0.5892077091726625,5,1,FALSE,clone-clone,between co-clusters,0
m5.Enterobacteriaceae,m4.C2,0.737301938835984,3,1,FALSE,clone-species,between co-clusters,0
m5.Lactobacillaceae,m4.C2,0.5826535127495966,2,1,FALSE,clone-species,between co-clusters,0
m5.Paenibacillaceae,m4.C2,0.10331687531764888,1,1,TRUE,clone-species,within co-cluster,0
m6.C1,m4.C2,0.37781037661627104,1,1,TRUE,clone-clone,within co-cluster,0
m6.C2,m4.C2,0.2204552166191296,1,1,TRUE,clone-clone,within co-cluster,0
m6.C3,m4.C2,0.5690915658840263,5,1,FALSE,clone-clone,between co-clusters,0
m6.C4,m4.C2,0.6012295317755638,5,1,FALSE,clone-clone,between co-clusters,0
m6.C5,m4.C2,0.6105718626241496,2,1,FALSE,clone-clone,between co-clusters,0
m6.C6,m4.C2,0.5856656153502535,5,1,FALSE,clone-clone,between co-clusters,0
m6.Enterobacteriaceae,m4.C2,0.7061085106585561,3,1,FALSE,clone-species,between co-clusters,0
m6.Lactobacillaceae,m4.C2,0.3486871158169361,1,1,TRUE,clone-species,within co-cluster,0
m6.Paenibacillaceae,m4.C2,0.17389551535184988,1,1,TRUE,clone-species,within co-cluster,0
m7.C1,m4.C2,0.37252912454543163,1,1,TRUE,clone-clone,within co-cluster,0
m7.C2,m4.C2,0.17446017981812822,1,1,TRUE,clone-clone,within co-cluster,0
m7.C3,m4.C2,0.6125205557415663,3,1,FALSE,clone-clone,between co-clusters,0
m7.C4,m4.C2,0.5818376293957642,3,1,FALSE,clone-clone,between co-clusters,0
m7.C5,m4.C2,0.6166265466063494,3,1,FALSE,clone-clone,between co-clusters,0
m7.C6,m4.C2,0.5512635157972878,5,1,FALSE,clone-clone,between co-clusters,0
m7.C7,m4.C2,0.5803361762770624,5,1,FALSE,clone-clone,between co-clusters,0
m7.Enterobacteriaceae,m4.C2,0.7249259385144151,3,1,FALSE,clone-species,between co-clusters,0
m7.Lactobacillaceae,m4.C2,0.35951205563312316,1,1,TRUE,clone-species,within co-cluster,0
m7.Paenibacillaceae,m4.C2,0.18098816284687247,1,1,TRUE,clone-species,within co-cluster,0
m8.C1,m4.C2,0.1590551436203611,1,1,TRUE,clone-clone,within co-cluster,0
m8.C2,m4.C2,0.4075711927547728,1,1,TRUE,clone-clone,within co-cluster,0
m8.C3,m4.C2,0.6240391558184686,3,1,FALSE,clone-clone,between co-clusters,0
m8.C4,m4.C2,0.577252101741847,5,1,FALSE,clone-clone,between co-clusters,0
m8.C5,m4.C2,0.575462490003614,5,1,FALSE,clone-clone,between co-clusters,0
m8.C6,m4.C2,0.5411010156446698,5,1,FALSE,clone-clone,between co-clusters,0
m8.C7,m4.C2,0.5897242743880691,5,1,FALSE,clone-clone,between co-clusters,0
m8.Enterobacteriaceae,m4.C2,0.7202536315583559,3,1,FALSE,clone-species,between co-clusters,0
m8.Lactobacillaceae,m4.C2,0.3536981327685357,1,1,TRUE,clone-species,within co-cluster,0
m8.Paenibacillaceae,m4.C2,0.2605361436584537,1,1,TRUE,clone-species,within co-cluster,0
m4.C4,m4.C3,0.6049111374709827,2,1,FALSE,clone-clone,between co-clusters,0
m4.C5,m4.C3,0.5327535577378455,2,1,FALSE,clone-clone,between co-clusters,0
m4.C6,m4.C3,0.49523210700249354,2,1,FALSE,clone-clone,between co-clusters,0
m4.C7,m4.C3,0.6285399952205695,3,1,FALSE,clone-clone,between co-clusters,0
m4.C8,m4.C3,0.39099077697874973,2,1,FALSE,clone-clone,between co-clusters,0
m4.C9,m4.C3,0.7004563991553812,4,1,FALSE,clone-clone,between co-clusters,0
m4.C10,m4.C3,0.6463723940411118,7,1,FALSE,clone-clone,between co-clusters,0
m4.C11,m4.C3,0.6240424891217986,3,1,FALSE,clone-clone,between co-clusters,0
m4.C12,m4.C3,0.6926541973724291,4,1,FALSE,clone-clone,between co-clusters,0
m4.C13,m4.C3,0.6705124622520682,3,1,FALSE,clone-clone,between co-clusters,0
m4.C14,m4.C3,0.6147587475354175,3,1,FALSE,clone-clone,between co-clusters,0
m4.Enterobacteriaceae,m4.C3,0.520588346923855,5,1,FALSE,clone-species,between co-clusters,0
m4.Paenibacillaceae,m4.C3,0.24011776969898901,1,1,TRUE,clone-species,within co-cluster,0
m5.C1,m4.C3,0.09441738081999596,1,1,TRUE,clone-clone,within co-cluster,0.1
m5.C2,m4.C3,0.4250818092686339,2,1,FALSE,clone-clone,between co-clusters,0.1
m5.C3,m4.C3,0.37071384500209115,1,1,TRUE,clone-clone,within co-cluster,0
m5.C4,m4.C3,0.5001176213442693,2,1,FALSE,clone-clone,between co-clusters,0
m5.C5,m4.C3,0.6147651960004132,2,1,FALSE,clone-clone,between co-clusters,0
m5.C6,m4.C3,0.6243218605022935,5,1,FALSE,clone-clone,between co-clusters,0
m5.C7,m4.C3,0.5476549375264134,5,1,FALSE,clone-clone,between co-clusters,0
m5.C8,m4.C3,0.5451968623978019,5,1,FALSE,clone-clone,between co-clusters,0
m5.C9,m4.C3,0.5980881277554289,5,1,FALSE,clone-clone,between co-clusters,0
m5.Enterobacteriaceae,m4.C3,0.6400608116979007,3,1,FALSE,clone-species,between co-clusters,0
m5.Lactobacillaceae,m4.C3,0.6131851933055886,2,1,FALSE,clone-species,between co-clusters,0
m5.Paenibacillaceae,m4.C3,0.2054425238517138,1,1,TRUE,clone-species,within co-cluster,0
m6.C1,m4.C3,0.27492383745107896,1,1,TRUE,clone-clone,within co-cluster,0.2
m6.C2,m4.C3,0.19221693589369493,1,1,TRUE,clone-clone,within co-cluster,0
m6.C3,m4.C3,0.5292022170807672,5,1,FALSE,clone-clone,between co-clusters,0
m6.C4,m4.C3,0.5153843508982998,5,1,FALSE,clone-clone,between co-clusters,0
m6.C5,m4.C3,0.618586994539482,2,1,FALSE,clone-clone,between co-clusters,0
m6.C6,m4.C3,0.5734753784625201,5,1,FALSE,clone-clone,between co-clusters,0
m6.Enterobacteriaceae,m4.C3,0.7307155174213233,3,1,FALSE,clone-species,between co-clusters,0
m6.Lactobacillaceae,m4.C3,0.3637563109895715,1,1,TRUE,clone-species,within co-cluster,0
m6.Paenibacillaceae,m4.C3,0.23223615902281836,1,1,TRUE,clone-species,within co-cluster,0
m7.C1,m4.C3,0.26387489896159466,1,1,TRUE,clone-clone,within co-cluster,0.2
m7.C2,m4.C3,0.15435937011114897,1,1,TRUE,clone-clone,within co-cluster,0
m7.C3,m4.C3,0.6331920634185966,3,1,FALSE,clone-clone,between co-clusters,0
m7.C4,m4.C3,0.5764721638624304,3,1,FALSE,clone-clone,between co-clusters,0
m7.C5,m4.C3,0.6299505470741446,3,1,FALSE,clone-clone,between co-clusters,0
m7.C6,m4.C3,0.4997949573481044,5,1,FALSE,clone-clone,between co-clusters,0.1
m7.C7,m4.C3,0.5872988223084081,5,1,FALSE,clone-clone,between co-clusters,0
m7.Enterobacteriaceae,m4.C3,0.6916232001907003,3,1,FALSE,clone-species,between co-clusters,0
m7.Lactobacillaceae,m4.C3,0.3673228120233629,1,1,TRUE,clone-species,within co-cluster,0
m7.Paenibacillaceae,m4.C3,0.2502243273031749,1,1,TRUE,clone-species,within co-cluster,0
m8.C1,m4.C3,0.16674342649153673,1,1,TRUE,clone-clone,within co-cluster,0
m8.C2,m4.C3,0.2787618454773493,1,1,TRUE,clone-clone,within co-cluster,0.2
m8.C3,m4.C3,0.6437432172575899,3,1,FALSE,clone-clone,between co-clusters,0.1
m8.C4,m4.C3,0.5340555806397298,5,1,FALSE,clone-clone,between co-clusters,0
m8.C5,m4.C3,0.5609069656416447,5,1,FALSE,clone-clone,between co-clusters,0
m8.C6,m4.C3,0.5053600932453131,5,1,FALSE,clone-clone,between co-clusters,0
m8.C7,m4.C3,0.5634016489617424,5,1,FALSE,clone-clone,between co-clusters,0
m8.Enterobacteriaceae,m4.C3,0.7361558392987756,3,1,FALSE,clone-species,between co-clusters,0
m8.Lactobacillaceae,m4.C3,0.31743697918849545,1,1,TRUE,clone-species,within co-cluster,0
m8.Paenibacillaceae,m4.C3,0.20882408167160094,1,1,TRUE,clone-species,within co-cluster,0
m4.C5,m4.C4,0.36178244344447497,2,2,TRUE,clone-clone,within co-cluster,0
m4.C6,m4.C4,0.21090741690300674,2,2,TRUE,clone-clone,within co-cluster,0
m4.C7,m4.C4,0.3116866952323627,3,2,FALSE,clone-clone,between co-clusters,0
m4.C8,m4.C4,0.25552805038514614,2,2,TRUE,clone-clone,within co-cluster,0
m4.C9,m4.C4,0.5221414462079913,4,2,FALSE,clone-clone,between co-clusters,0
m4.C10,m4.C4,0.2731792394222725,7,2,FALSE,clone-clone,between co-clusters,0
m4.C11,m4.C4,0.43759665546316995,3,2,FALSE,clone-clone,between co-clusters,0
m4.C12,m4.C4,0.6428865090923896,4,2,FALSE,clone-clone,between co-clusters,0
m4.C13,m4.C4,0.4342337401044921,3,2,FALSE,clone-clone,between co-clusters,0
m4.C14,m4.C4,0.4403489969896611,3,2,FALSE,clone-clone,between co-clusters,0
m4.Enterobacteriaceae,m4.C4,0.5823672254431587,5,2,FALSE,clone-species,between co-clusters,0
m4.Paenibacillaceae,m4.C4,0.4274429370412519,1,2,FALSE,clone-species,between co-clusters,0
m5.C1,m4.C4,0.5287091030555038,1,2,FALSE,clone-clone,between co-clusters,0.01515151515151515
m5.C2,m4.C4,0.18726478692056348,2,2,TRUE,clone-clone,within co-cluster,0.1
m5.C3,m4.C4,0.3882770829090524,1,2,FALSE,clone-clone,between co-clusters,0
m5.C4,m4.C4,0.32203110194822093,2,2,TRUE,clone-clone,within co-cluster,0.05263157894736842
m5.C5,m4.C4,0.2517924575335724,2,2,TRUE,clone-clone,within co-cluster,0.08928571428571429
m5.C6,m4.C4,0.4734154090249396,5,2,FALSE,clone-clone,between co-clusters,0.02941176470588235
m5.C7,m4.C4,0.5146679083120187,5,2,FALSE,clone-clone,between co-clusters,0.08333333333333333
m5.C8,m4.C4,0.5223438883239415,5,2,FALSE,clone-clone,between co-clusters,0
m5.C9,m4.C4,0.43809659038845317,5,2,FALSE,clone-clone,between co-clusters,0.0238095238095238
m5.Enterobacteriaceae,m4.C4,0.3586446834027648,3,2,FALSE,clone-species,between co-clusters,0
m5.Lactobacillaceae,m4.C4,0.25664295381175917,2,2,TRUE,clone-species,within co-cluster,0
m5.Paenibacillaceae,m4.C4,0.5172793751600503,1,2,FALSE,clone-species,between co-clusters,0
m6.C1,m4.C4,0.2753687341924982,1,2,FALSE,clone-clone,between co-clusters,0.01351351351351351
m6.C2,m4.C4,0.5062297696388895,1,2,FALSE,clone-clone,between co-clusters,0
m6.C3,m4.C4,0.5187696493722072,5,2,FALSE,clone-clone,between co-clusters,0.1904761904761905
m6.C4,m4.C4,0.5465872017406523,5,2,FALSE,clone-clone,between co-clusters,0
m6.C5,m4.C4,0.14325237176593764,2,2,TRUE,clone-clone,within co-cluster,0
m6.C6,m4.C4,0.4836638950117462,5,2,FALSE,clone-clone,between co-clusters,0.04166666666666666
m6.Enterobacteriaceae,m4.C4,0.39840967372857117,3,2,FALSE,clone-species,between co-clusters,0
m6.Lactobacillaceae,m4.C4,0.34574570784752223,1,2,FALSE,clone-species,between co-clusters,0
m6.Paenibacillaceae,m4.C4,0.49681497420929466,1,2,FALSE,clone-species,between co-clusters,0
m7.C1,m4.C4,0.28476518821957264,1,2,FALSE,clone-clone,between co-clusters,0.01851851851851851
m7.C2,m4.C4,0.542757283533503,1,2,FALSE,clone-clone,between co-clusters,0
m7.C3,m4.C4,0.11704521455859185,3,2,FALSE,clone-clone,between co-clusters,0.125
m7.C4,m4.C4,0.303090794055225,3,2,FALSE,clone-clone,between co-clusters,0.02586206896551724
m7.C5,m4.C4,0.2022963263195684,3,2,FALSE,clone-clone,between co-clusters,0.01724137931034482
m7.C6,m4.C4,0.5553779580439759,5,2,FALSE,clone-clone,between co-clusters,0.09523809523809525
m7.C7,m4.C4,0.482948741290144,5,2,FALSE,clone-clone,between co-clusters,0.04166666666666666
m7.Enterobacteriaceae,m4.C4,0.3909350073311392,3,2,FALSE,clone-species,between co-clusters,0
m7.Lactobacillaceae,m4.C4,0.4847562033465337,1,2,FALSE,clone-species,between co-clusters,0
m7.Paenibacillaceae,m4.C4,0.4669553982981254,1,2,FALSE,clone-species,between co-clusters,0
m8.C1,m4.C4,0.48786229274567583,1,2,FALSE,clone-clone,between co-clusters,0
m8.C2,m4.C4,0.24059697732638474,1,2,FALSE,clone-clone,between co-clusters,0.01538461538461538
m8.C3,m4.C4,0.22636686848165233,3,2,FALSE,clone-clone,between co-clusters,0.15476190476190477
m8.C4,m4.C4,0.5837325762672702,5,2,FALSE,clone-clone,between co-clusters,0.04166666666666666
m8.C5,m4.C4,0.49051953920259206,5,2,FALSE,clone-clone,between co-clusters,0.04166666666666666
m8.C6,m4.C4,0.5609213571490055,5,2,FALSE,clone-clone,between co-clusters,0
m8.C7,m4.C4,0.5882806789695434,5,2,FALSE,clone-clone,between co-clusters,0.1
m8.Enterobacteriaceae,m4.C4,0.4000649727857938,3,2,FALSE,clone-species,between co-clusters,0
m8.Lactobacillaceae,m4.C4,0.45889013784856303,1,2,FALSE,clone-species,between co-clusters,0
m8.Paenibacillaceae,m4.C4,0.4072960084532855,1,2,FALSE,clone-species,between co-clusters,0
m4.C6,m4.C5,0.10233249348221274,2,2,TRUE,clone-clone,within co-cluster,0
m4.C7,m4.C5,0.5370069566294111,3,2,FALSE,clone-clone,between co-clusters,0
m4.C8,m4.C5,0.20667139891942976,2,2,TRUE,clone-clone,within co-cluster,0
m4.C9,m4.C5,0.22036728055501587,4,2,FALSE,clone-clone,between co-clusters,0
m4.C10,m4.C5,0.32876849539186137,7,2,FALSE,clone-clone,between co-clusters,0
m4.C11,m4.C5,0.5425017899890071,3,2,FALSE,clone-clone,between co-clusters,0
m4.C12,m4.C5,0.42840801273920903,4,2,FALSE,clone-clone,between co-clusters,0
m4.C13,m4.C5,0.4914621272949684,3,2,FALSE,clone-clone,between co-clusters,0
m4.C14,m4.C5,0.6228532432069285,3,2,FALSE,clone-clone,between co-clusters,0
m4.Enterobacteriaceae,m4.C5,0.6259993494552014,5,2,FALSE,clone-species,between co-clusters,0
